customer_id,company_name,signup_date,segment,industry,acquisition_channel,city,state
41324,Account-041324,2023-12-14,SMB,Manufacturing,Organic Search,Bengaluru,Karnataka
41404,Account-041404,2024-06-01,SMB,Retail,Organic Search,Kolkata,West Bengal
41475,Account-041475,2023-12-03,Mid-Market,Hospitality,Organic Search,Ahmedabad,Gujarat
41508,Account-041508,2025-01-12,SMB,Financial Services,Partner,Coimbatore,Tamil Nadu
41531,Account-041531,2024-04-29,Mid-Market,Education,Marketplace,Coimbatore,Tamil Nadu
41542,Account-041542,2024-06-24,Mid-Market,Logistics,Outbound Sales,Indore,Madhya Pradesh
41554,Account-041554,2024-07-02,SMB,Healthcare,Referral,Mumbai,Maharashtra
41601,Account-041601,2024-06-21,SMB,Healthcare,Referral,Chennai,Tamil Nadu
41660,Account-041660,2022-04-18,SMB,Real Estate,Referral,Indore,Madhya Pradesh
41686,Account-041686,2025-05-30,SMB,Logistics,Paid Ads,Noida,Uttar Pradesh
41704,Account-041704,2024-05-07,SMB,Healthcare,Organic Search,Ahmedabad,Gujarat
41709,Account-041709,2023-12-25,Mid-Market,IT Services,Paid Ads,Hyderabad,Telangana
41717,Account-041717,2023-06-03,SMB,Education,Marketplace,Jaipur,Rajasthan
41724,Account-041724,2025-06-18,SMB,IT Services,Partner,Bengaluru,Karnataka
41740,Account-041740,2023-12-30,SMB,IT Services,Marketplace,Chennai,Tamil Nadu
41776,Account-041776,2024-04-11,SMB,Education,Organic Search,Delhi,Delhi
41834,Account-041834,2024-09-09,SMB,Retail,Marketplace,Bengaluru,Karnataka
41845,Account-041845,2025-12-26,Mid-Market,Retail,Paid Ads,Mumbai,Maharashtra
41853,Account-041853,2025-07-31,Enterprise,Financial Services,Referral,Pune,Maharashtra
41859,Account-041859,2025-02-13,SMB,Agritech,Marketplace,Indore,Madhya Pradesh
41868,Account-041868,2025-03-17,SMB,Agritech,Paid Ads,Jaipur,Rajasthan
41869,Account-041869,2025-06-22,Mid-Market,Real Estate,Partner,Bengaluru,Karnataka
41876,Account-041876,2024-12-23,Enterprise,Agritech,Organic Search,Kochi,Kerala
41888,Account-041888,2022-11-26,Mid-Market,Hospitality,Partner,Mumbai,Maharashtra
41897,Account-041897,2025-09-11,Mid-Market,Hospitality,Organic Search,Shivamogga,Karnataka
41946,Account-041946,2025-06-19,SMB,Real Estate,Referral,Noida,Uttar Pradesh
41955,Account-041955,2025-07-18,SMB,Hospitality,Partner,Jaipur,Rajasthan
41956,Account-041956,2022-08-11,SMB,Hospitality,Outbound Sales,Kolkata,West Bengal
41961,Account-041961,2025-04-16,SMB,Hospitality,Outbound Sales,Coimbatore,Tamil Nadu
41970,Account-041970,2023-08-10,Mid-Market,IT Services,Organic Search,Shivamogga,Karnataka
41985,Account-041985,2025-04-06,SMB,Retail,Outbound Sales,Shivamogga,Karnataka
42017,Account-042017,2024-12-25,SMB,Hospitality,Referral,Coimbatore,Tamil Nadu
42058,Account-042058,2024-07-17,SMB,Retail,Outbound Sales,Delhi,Delhi
42060,Account-042060,2025-04-08,Mid-Market,Hospitality,Outbound Sales,Coimbatore,Tamil Nadu
42105,Account-042105,2023-11-03,SMB,Logistics,Organic Search,Pune,Maharashtra
42111,Account-042111,2025-02-19,SMB,Agritech,Referral,Bengaluru,Karnataka
42170,Account-042170,2022-10-08,SMB,Hospitality,Organic Search,Hyderabad,Telangana
42176,Account-042176,2024-08-06,SMB,IT Services,Partner,Hyderabad,Telangana
42196,Account-042196,2025-02-16,SMB,IT Services,Partner,Kolkata,West Bengal
42253,Account-042253,2025-06-27,SMB,Retail,Paid Ads,Noida,Uttar Pradesh
42264,Account-042264,2023-12-30,SMB,Real Estate,Paid Ads,Mumbai,Maharashtra
42269,Account-042269,2024-12-28,SMB,Hospitality,Referral,Chennai,Tamil Nadu
42342,Account-042342,2026-05-07,SMB,Agritech,Partner,Jaipur,Rajasthan
42382,Account-042382,2025-12-04,Mid-Market,IT Services,Outbound Sales,Chennai,Tamil Nadu
42398,Account-042398,2024-01-01,Enterprise,Agritech,Outbound Sales,Kolkata,West Bengal
42428,Account-042428,2023-12-20,SMB,Education,Outbound Sales,Kochi,Kerala
42446,Account-042446,2023-04-01,SMB,Healthcare,Paid Ads,Gurugram,Haryana
42484,Account-042484,2025-10-09,SMB,Financial Services,Partner,Delhi,Delhi
42536,Account-042536,2023-11-29,SMB,Healthcare,Referral,Mumbai,Maharashtra
42560,Account-042560,2025-11-05,Enterprise,IT Services,Partner,Bengaluru,Karnataka
42606,Account-042606,2026-05-20,SMB,Financial Services,Paid Ads,Ahmedabad,Gujarat
42620,Account-042620,2023-08-29,SMB,Education,Organic Search,Kolkata,West Bengal
42635,Account-042635,2025-03-11,SMB,Education,Outbound Sales,Bengaluru,Karnataka
42704,Account-042704,2023-02-22,Mid-Market,Retail,Outbound Sales,Mumbai,Maharashtra
42719,Account-042719,2025-02-12,Enterprise,Real Estate,Organic Search,Jaipur,Rajasthan
42762,Account-042762,2025-05-15,SMB,Healthcare,Referral,Coimbatore,Tamil Nadu
42805,Account-042805,2025-11-01,SMB,Healthcare,Organic Search,Chennai,Tamil Nadu
42832,Account-042832,2025-10-31,Mid-Market,Education,Referral,Indore,Madhya Pradesh
42868,Account-042868,2023-05-16,SMB,Agritech,Partner,Bengaluru,Karnataka
42887,Account-042887,2026-04-25,SMB,Healthcare,Partner,Noida,Uttar Pradesh
42914,Account-042914,2025-01-02,SMB,Healthcare,Referral,Bengaluru,Karnataka
42955,Account-042955,2024-12-09,SMB,Healthcare,Organic Search,Indore,Madhya Pradesh
42960,Account-042960,2025-09-22,SMB,Education,Organic Search,Noida,Uttar Pradesh
42962,Account-042962,2026-04-06,SMB,Education,Organic Search,Coimbatore,Tamil Nadu
43041,Account-043041,2023-07-25,Enterprise,Healthcare,Partner,Gurugram,Haryana
43162,Account-043162,2024-11-03,SMB,Agritech,Referral,Kochi,Kerala
43165,Account-043165,2023-05-07,Mid-Market,Hospitality,Referral,Mumbai,Maharashtra
43194,Account-043194,2023-09-12,SMB,Agritech,Partner,Jaipur,Rajasthan
43202,Account-043202,2024-07-05,Mid-Market,Education,Partner,Gurugram,Haryana
43203,Account-043203,2026-06-22,SMB,Hospitality,Organic Search,Coimbatore,Tamil Nadu
43248,Account-043248,2026-03-24,SMB,Logistics,Organic Search,Delhi,Delhi
43251,Account-043251,2026-02-02,SMB,Agritech,Outbound Sales,Gurugram,Haryana
43280,Account-043280,2023-06-11,Mid-Market,Financial Services,Paid Ads,Kolkata,West Bengal
43331,Account-043331,2026-02-28,Mid-Market,Hospitality,Partner,Coimbatore,Tamil Nadu
43358,Account-043358,2024-10-07,Mid-Market,IT Services,Outbound Sales,Gurugram,Haryana
43428,Account-043428,2025-03-25,SMB,Agritech,Organic Search,Jaipur,Rajasthan
43444,Account-043444,2024-05-31,SMB,Agritech,Marketplace,Jaipur,Rajasthan
43477,Account-043477,2026-01-31,Mid-Market,Agritech,Organic Search,Ahmedabad,Gujarat
43533,Account-043533,2024-11-29,Mid-Market,Real Estate,Organic Search,Chennai,Tamil Nadu
43540,Account-043540,2023-09-26,SMB,Logistics,Outbound Sales,Delhi,Delhi
43556,Account-043556,2024-11-21,SMB,Hospitality,Partner,Jaipur,Rajasthan
43624,Account-043624,2025-03-06,SMB,Logistics,Outbound Sales,Kolkata,West Bengal
43645,Account-043645,2025-10-06,SMB,Manufacturing,Paid Ads,Bengaluru,Karnataka
43663,Account-043663,2025-05-09,Mid-Market,Agritech,Organic Search,Indore,Madhya Pradesh
43665,Account-043665,2023-08-26,SMB,Healthcare,Marketplace,Kolkata,West Bengal
43687,Account-043687,2025-07-13,SMB,Logistics,Organic Search,Pune,Maharashtra
43702,Account-043702,2024-10-24,SMB,IT Services,Partner,Noida,Uttar Pradesh
43777,Account-043777,2024-02-08,Mid-Market,Logistics,Organic Search,Delhi,Delhi
43819,Account-043819,2024-11-27,SMB,IT Services,Organic Search,Noida,Uttar Pradesh
43871,Account-043871,2026-03-09,Mid-Market,Logistics,Paid Ads,Jaipur,Rajasthan
43882,Account-043882,2023-11-21,SMB,Logistics,Referral,Noida,Uttar Pradesh
44058,Account-044058,2024-02-03,SMB,Hospitality,Marketplace,Noida,Uttar Pradesh
44132,Account-044132,2025-06-22,SMB,IT Services,Paid Ads,Kochi,Kerala
44154,Account-044154,2026-03-27,SMB,Education,Outbound Sales,Delhi,Delhi
44211,Account-044211,2024-11-02,SMB,Real Estate,Organic Search,Ahmedabad,Gujarat
44225,Account-044225,2026-04-10,Mid-Market,Agritech,Paid Ads,Mumbai,Maharashtra
44258,Account-044258,2025-04-03,SMB,Hospitality,Paid Ads,Chennai,Tamil Nadu
44356,Account-044356,2025-09-24,SMB,Agritech,Organic Search,Indore,Madhya Pradesh
44365,Account-044365,2025-07-10,SMB,IT Services,Outbound Sales,Pune,Maharashtra
44430,Account-044430,2024-10-30,Mid-Market,Retail,Organic Search,Mumbai,Maharashtra
44453,Account-044453,2026-05-11,SMB,Real Estate,Paid Ads,Coimbatore,Tamil Nadu
44458,Account-044458,2024-01-15,Mid-Market,Hospitality,Paid Ads,Chennai,Tamil Nadu
44474,Account-044474,2025-02-05,SMB,Agritech,Paid Ads,Pune,Maharashtra
44476,Account-044476,2024-06-13,SMB,Retail,Paid Ads,Noida,Uttar Pradesh
44484,Account-044484,2024-04-16,SMB,Education,Organic Search,Pune,Maharashtra
44491,Account-044491,2024-08-17,Mid-Market,Financial Services,Outbound Sales,Pune,Maharashtra
44541,Account-044541,2025-02-28,SMB,Logistics,Referral,Shivamogga,Karnataka
44570,Account-044570,2024-09-14,Enterprise,IT Services,Partner,Coimbatore,Tamil Nadu
44577,Account-044577,2024-06-03,SMB,Healthcare,Partner,Indore,Madhya Pradesh
44580,Account-044580,2026-03-11,Mid-Market,Agritech,Referral,Coimbatore,Tamil Nadu
44611,Account-044611,2025-08-06,SMB,Real Estate,Organic Search,Indore,Madhya Pradesh
44620,Account-044620,2025-07-04,Mid-Market,Retail,Organic Search,Delhi,Delhi
44643,Account-044643,2025-08-06,SMB,Manufacturing,Organic Search,Hyderabad,Telangana
44670,Account-044670,2025-04-23,Mid-Market,Retail,Marketplace,Hyderabad,Telangana
44692,Account-044692,2025-05-20,Mid-Market,Healthcare,Organic Search,Noida,Uttar Pradesh
44722,Account-044722,2023-10-27,SMB,Education,Outbound Sales,Coimbatore,Tamil Nadu
44799,Account-044799,2025-08-31,SMB,Education,Organic Search,Jaipur,Rajasthan
44851,Account-044851,2024-04-11,SMB,IT Services,Marketplace,Kochi,Kerala
44979,Account-044979,2023-12-30,SMB,Financial Services,Partner,Indore,Madhya Pradesh
45066,Account-045066,2025-06-12,SMB,Logistics,Paid Ads,Mumbai,Maharashtra
45081,Account-045081,2025-08-26,SMB,Healthcare,Outbound Sales,Ahmedabad,Gujarat
45151,Account-045151,2025-04-19,SMB,Logistics,Partner,Bengaluru,Karnataka
45220,Account-045220,2026-03-09,SMB,Hospitality,Organic Search,Gurugram,Haryana
45231,Account-045231,2024-01-25,Enterprise,IT Services,Referral,Chennai,Tamil Nadu
45232,Account-045232,2025-09-07,SMB,Retail,Marketplace,Kolkata,West Bengal
45236,Account-045236,2023-02-28,SMB,Logistics,Outbound Sales,Coimbatore,Tamil Nadu
45290,Account-045290,2024-09-23,SMB,Retail,Organic Search,Kolkata,West Bengal
45332,Account-045332,2025-04-04,SMB,Retail,Organic Search,Mumbai,Maharashtra
45344,Account-045344,2024-07-06,Mid-Market,Retail,Outbound Sales,Shivamogga,Karnataka
45395,Account-045395,2022-11-22,SMB,Education,Organic Search,Delhi,Delhi
45424,Account-045424,2025-04-04,SMB,Healthcare,Paid Ads,Noida,Uttar Pradesh
45451,Account-045451,2026-03-03,Mid-Market,Hospitality,Organic Search,Mumbai,Maharashtra
45507,Account-045507,2024-05-13,SMB,Manufacturing,Outbound Sales,Noida,Uttar Pradesh
45509,Account-045509,2026-05-26,Enterprise,Real Estate,Outbound Sales,Ahmedabad,Gujarat
45541,Account-045541,2023-09-17,Mid-Market,Retail,Partner,Coimbatore,Tamil Nadu
45547,Account-045547,2025-09-25,SMB,Retail,Referral,Gurugram,Haryana
45556,Account-045556,2022-11-26,SMB,Real Estate,Paid Ads,Kochi,Kerala
45588,Account-045588,2025-05-09,SMB,Agritech,Outbound Sales,Hyderabad,Telangana
45606,Account-045606,2024-06-18,Mid-Market,IT Services,Marketplace,Gurugram,Haryana
45607,Account-045607,2025-12-28,Mid-Market,Retail,Paid Ads,Noida,Uttar Pradesh
45608,Account-045608,2022-03-29,SMB,Education,Referral,Gurugram,Haryana
45638,Account-045638,2026-05-23,Mid-Market,Agritech,Marketplace,Noida,Uttar Pradesh
45702,Account-045702,2023-07-21,SMB,Hospitality,Organic Search,Delhi,Delhi
45708,Account-045708,2024-12-24,SMB,Retail,Organic Search,Kolkata,West Bengal
45757,Account-045757,2024-08-01,Mid-Market,Real Estate,Referral,Gurugram,Haryana
45827,Account-045827,2025-08-26,SMB,Logistics,Organic Search,Hyderabad,Telangana
45831,Account-045831,2024-10-29,SMB,Agritech,Organic Search,Delhi,Delhi
45909,Account-045909,2022-12-11,Mid-Market,Retail,Partner,Bengaluru,Karnataka
45983,Account-045983,2024-06-19,Enterprise,Hospitality,Organic Search,Coimbatore,Tamil Nadu
46011,Account-046011,2025-08-24,Enterprise,Healthcare,Partner,Noida,Uttar Pradesh
46059,Account-046059,2025-05-26,SMB,Hospitality,Referral,Mumbai,Maharashtra
46063,Account-046063,2025-10-10,Mid-Market,Healthcare,Organic Search,Pune,Maharashtra
46074,Account-046074,2022-08-01,Mid-Market,Retail,Outbound Sales,Jaipur,Rajasthan
46088,Account-046088,2024-12-26,SMB,Retail,Organic Search,Kolkata,West Bengal
46114,Account-046114,2023-06-08,SMB,Healthcare,Paid Ads,Jaipur,Rajasthan
46158,Account-046158,2024-12-18,Mid-Market,Hospitality,Paid Ads,Pune,Maharashtra
46214,Account-046214,2026-06-06,SMB,Manufacturing,Partner,Kolkata,West Bengal
46227,Account-046227,2023-09-26,SMB,Education,Paid Ads,Kochi,Kerala
46302,Account-046302,2023-12-29,Mid-Market,Education,Outbound Sales,Mumbai,Maharashtra
46382,Account-046382,2025-01-23,SMB,Retail,Partner,Mumbai,Maharashtra
46452,Account-046452,2023-11-27,Mid-Market,Retail,Referral,Noida,Uttar Pradesh
46487,Account-046487,2022-04-02,SMB,Real Estate,Partner,Mumbai,Maharashtra
46503,Account-046503,2023-11-12,Enterprise,Agritech,Paid Ads,Kochi,Kerala
46607,Account-046607,2024-10-31,SMB,Agritech,Referral,Kolkata,West Bengal
46659,Account-046659,2024-05-10,SMB,Retail,Organic Search,Coimbatore,Tamil Nadu
46708,Account-046708,2023-11-19,SMB,Healthcare,Referral,Mumbai,Maharashtra
46731,Account-046731,2024-05-08,SMB,Real Estate,Organic Search,Bengaluru,Karnataka
46734,Account-046734,2025-09-10,Mid-Market,Manufacturing,Outbound Sales,Pune,Maharashtra
46740,Account-046740,2025-05-01,Mid-Market,Real Estate,Organic Search,Ahmedabad,Gujarat
46772,Account-046772,2025-12-18,Mid-Market,Financial Services,Referral,Coimbatore,Tamil Nadu
46791,Account-046791,2025-12-26,SMB,Financial Services,Paid Ads,Pune,Maharashtra
46829,Account-046829,2023-09-24,Enterprise,Manufacturing,Referral,Pune,Maharashtra
46847,Account-046847,2024-11-04,Mid-Market,Hospitality,Referral,Indore,Madhya Pradesh
46887,Account-046887,2021-12-22,SMB,Agritech,Outbound Sales,Kolkata,West Bengal
46898,Account-046898,2025-09-01,SMB,Hospitality,Paid Ads,Gurugram,Haryana
46903,Account-046903,2023-06-06,SMB,Retail,Paid Ads,Gurugram,Haryana
46968,Account-046968,2024-04-19,SMB,IT Services,Organic Search,Delhi,Delhi
47029,Account-047029,2026-02-14,SMB,Hospitality,Referral,Indore,Madhya Pradesh
47036,Account-047036,2024-06-27,SMB,Agritech,Paid Ads,Ahmedabad,Gujarat
47046,Account-047046,2023-04-25,Mid-Market,Real Estate,Partner,Kochi,Kerala
47074,Account-047074,2024-11-24,Enterprise,Manufacturing,Organic Search,Indore,Madhya Pradesh
47100,Account-047100,2026-01-31,Mid-Market,Agritech,Outbound Sales,Delhi,Delhi
47208,Account-047208,2025-03-25,SMB,Manufacturing,Partner,Coimbatore,Tamil Nadu
47280,Account-047280,2022-09-23,SMB,Agritech,Partner,Bengaluru,Karnataka
47297,Account-047297,2024-10-28,Enterprise,Real Estate,Outbound Sales,Mumbai,Maharashtra
47391,Account-047391,2026-05-01,SMB,Education,Paid Ads,Coimbatore,Tamil Nadu
47413,Account-047413,2025-02-08,SMB,Education,Marketplace,Bengaluru,Karnataka
47460,Account-047460,2025-07-31,SMB,Logistics,Organic Search,Chennai,Tamil Nadu
47514,Account-047514,2026-01-08,SMB,Real Estate,Organic Search,Coimbatore,Tamil Nadu
47517,Account-047517,2024-11-05,Mid-Market,Retail,Organic Search,Bengaluru,Karnataka
47522,Account-047522,2025-06-03,SMB,Manufacturing,Outbound Sales,Gurugram,Haryana
47527,Account-047527,2024-03-27,SMB,Logistics,Paid Ads,Pune,Maharashtra
47666,Account-047666,2023-08-06,SMB,Financial Services,Organic Search,Bengaluru,Karnataka
47675,Account-047675,2025-07-23,Mid-Market,Healthcare,Outbound Sales,Kochi,Kerala
47676,Account-047676,2025-05-12,Mid-Market,Agritech,Organic Search,Gurugram,Haryana
47771,Account-047771,2025-04-12,SMB,Logistics,Organic Search,Hyderabad,Telangana
47832,Account-047832,2023-10-09,Mid-Market,Retail,Referral,Ahmedabad,Gujarat
47858,Account-047858,2024-02-08,Enterprise,Financial Services,Partner,Kolkata,West Bengal
47863,Account-047863,2024-10-11,SMB,Manufacturing,Paid Ads,Ahmedabad,Gujarat
47872,Account-047872,2026-05-19,Mid-Market,IT Services,Referral,Shivamogga,Karnataka
47874,Account-047874,2023-08-12,Enterprise,Healthcare,Paid Ads,Jaipur,Rajasthan
47879,Account-047879,2024-10-29,Enterprise,Hospitality,Outbound Sales,Kolkata,West Bengal
47889,Account-047889,2022-11-23,Enterprise,Real Estate,Partner,Kolkata,West Bengal
47913,Account-047913,2023-04-19,SMB,Agritech,Referral,Chennai,Tamil Nadu
47922,Account-047922,2025-09-12,SMB,Financial Services,Partner,Noida,Uttar Pradesh
47989,Account-047989,2023-10-12,SMB,IT Services,Organic Search,Gurugram,Haryana
48026,Account-048026,2026-05-04,Mid-Market,IT Services,Outbound Sales,Gurugram,Haryana
48050,Account-048050,2025-05-08,SMB,Healthcare,Referral,Pune,Maharashtra
48107,Account-048107,2025-04-01,Enterprise,Hospitality,Paid Ads,Kochi,Kerala
48123,Account-048123,2025-09-09,SMB,Education,Outbound Sales,Kolkata,West Bengal
48159,Account-048159,2025-09-12,SMB,Real Estate,Partner,Noida,Uttar Pradesh
48223,Account-048223,2024-12-25,SMB,Retail,Organic Search,Delhi,Delhi
48299,Account-048299,2023-07-09,SMB,Education,Paid Ads,Noida,Uttar Pradesh
48337,Account-048337,2023-02-28,SMB,IT Services,Referral,Kolkata,West Bengal
48355,Account-048355,2025-01-16,SMB,Logistics,Organic Search,Pune,Maharashtra
48384,Account-048384,2026-05-22,Enterprise,Agritech,Organic Search,Noida,Uttar Pradesh
48427,Account-048427,2025-02-20,SMB,Agritech,Outbound Sales,Jaipur,Rajasthan
48428,Account-048428,2023-07-06,SMB,Logistics,Organic Search,Gurugram,Haryana
48442,Account-048442,2025-11-20,SMB,IT Services,Outbound Sales,Noida,Uttar Pradesh
48538,Account-048538,2023-09-25,SMB,Healthcare,Organic Search,Kochi,Kerala
48567,Account-048567,2024-04-08,SMB,Hospitality,Outbound Sales,Ahmedabad,Gujarat
48591,Account-048591,2025-12-05,SMB,Manufacturing,Organic Search,Coimbatore,Tamil Nadu
48593,Account-048593,2024-10-11,Enterprise,Healthcare,Outbound Sales,Gurugram,Haryana
48639,Account-048639,2024-03-09,SMB,Financial Services,Referral,Noida,Uttar Pradesh
48644,Account-048644,2025-08-27,SMB,Hospitality,Organic Search,Chennai,Tamil Nadu
48808,Account-048808,2024-09-10,Mid-Market,Logistics,Referral,Noida,Uttar Pradesh
48925,Account-048925,2024-09-24,Mid-Market,Real Estate,Organic Search,Noida,Uttar Pradesh
48989,Account-048989,2025-04-25,SMB,Healthcare,Organic Search,Jaipur,Rajasthan
49009,Account-049009,2025-06-23,SMB,Hospitality,Partner,Shivamogga,Karnataka
49068,Account-049068,2026-03-02,SMB,Healthcare,Outbound Sales,Ahmedabad,Gujarat
49099,Account-049099,2025-08-31,Mid-Market,Hospitality,Referral,Gurugram,Haryana
49104,Account-049104,2026-01-13,SMB,IT Services,Organic Search,Ahmedabad,Gujarat
49130,Account-049130,2024-03-30,SMB,Education,Paid Ads,Gurugram,Haryana
49144,Account-049144,2025-02-03,SMB,Retail,Partner,Chennai,Tamil Nadu
49168,Account-049168,2025-06-20,Mid-Market,IT Services,Outbound Sales,Shivamogga,Karnataka
49176,Account-049176,2025-06-28,SMB,Hospitality,Referral,Hyderabad,Telangana
49214,Account-049214,2024-07-30,SMB,Agritech,Partner,Chennai,Tamil Nadu
49249,Account-049249,2022-07-07,Enterprise,Healthcare,Referral,Ahmedabad,Gujarat
49313,Account-049313,2025-05-27,SMB,Logistics,Outbound Sales,Coimbatore,Tamil Nadu
49323,Account-049323,2023-09-23,Mid-Market,Financial Services,Outbound Sales,Chennai,Tamil Nadu
49353,Account-049353,2026-01-02,Mid-Market,Manufacturing,Outbound Sales,Hyderabad,Telangana
49358,Account-049358,2026-06-07,Enterprise,Retail,Referral,Chennai,Tamil Nadu
49454,Account-049454,2025-12-28,SMB,Logistics,Referral,Hyderabad,Telangana
49489,Account-049489,2025-01-03,SMB,Education,Referral,Pune,Maharashtra
49517,Account-049517,2025-07-16,Mid-Market,Healthcare,Paid Ads,Bengaluru,Karnataka
49598,Account-049598,2024-11-18,Enterprise,Retail,Paid Ads,Delhi,Delhi
49606,Account-049606,2024-02-21,SMB,Retail,Paid Ads,Jaipur,Rajasthan
49617,Account-049617,2023-02-16,Mid-Market,Real Estate,Marketplace,Ahmedabad,Gujarat
49639,Account-049639,2025-10-30,Mid-Market,Retail,Partner,Kolkata,West Bengal
49642,Account-049642,2025-03-08,SMB,Financial Services,Organic Search,Bengaluru,Karnataka
49707,Account-049707,2025-06-01,Enterprise,Real Estate,Organic Search,Chennai,Tamil Nadu
49714,Account-049714,2025-04-13,SMB,Retail,Outbound Sales,Delhi,Delhi
49720,Account-049720,2025-11-12,SMB,Education,Outbound Sales,Kochi,Kerala
49783,Account-049783,2025-04-04,SMB,Retail,Partner,Gurugram,Haryana
49791,Account-049791,2023-11-21,Enterprise,Logistics,Marketplace,Jaipur,Rajasthan
49794,Account-049794,2026-02-09,Mid-Market,Agritech,Referral,Delhi,Delhi
49808,Account-049808,2025-08-15,SMB,Healthcare,Partner,Mumbai,Maharashtra
49872,Account-049872,2023-06-13,SMB,Real Estate,Organic Search,Chennai,Tamil Nadu
49884,Account-049884,2024-02-26,Enterprise,Agritech,Outbound Sales,Kolkata,West Bengal
49913,Account-049913,2023-12-22,SMB,Manufacturing,Outbound Sales,Chennai,Tamil Nadu
49931,Account-049931,2025-09-15,Enterprise,IT Services,Partner,Gurugram,Haryana
49980,Account-049980,2024-04-27,Mid-Market,Financial Services,Paid Ads,Mumbai,Maharashtra
