ticket_id,customer_id,created_at,category,severity,resolution_hours,csat_score,is_escalated
19820,38252,2024-07-20,Integration,Medium,7.2,3,0
19821,38252,2024-07-20,Performance,Medium,29.4,4,0
20054,38728,2024-07-02,Integration,Medium,31.2,3,0
20067,38766,2024-07-15,Integration,High,45.2,2,0
20068,38766,2024-07-14,Performance,Low,8.0,3,0
20069,38770,2024-07-01,Outage,Critical,51.5,3,0
20087,38812,2024-07-29,How-to,Medium,22.8,4,0
20104,38848,2024-07-17,Integration,Medium,24.3,4,0
20205,39037,2024-07-15,Feature Request,Low,8.5,3,0
20415,39416,2024-07-26,Bug,Medium,15.8,4,0
20416,39416,2024-07-23,Bug,Low,15.2,5,0
20520,39666,2024-07-15,How-to,Low,51.4,4,0
20521,39666,2024-07-18,Bug,Low,28.0,5,0
20522,39666,2024-07-02,How-to,Medium,22.2,4,0
20523,39666,2024-07-22,Feature Request,Medium,9.0,3,0
20635,39869,2024-07-17,Performance,Low,26.5,5,0
20783,40166,2024-07-11,Bug,Medium,3.6,4,0
20784,40166,2024-07-28,How-to,Low,11.4,3,0
21164,40892,2024-07-05,How-to,Low,10.7,5,0
21165,40892,2024-07-16,Bug,Medium,11.9,5,0
21329,41180,2024-07-15,Bug,Medium,24.0,5,0
21330,41180,2024-07-20,Integration,Low,5.9,5,0
21331,41180,2024-07-20,Performance,Low,12.3,5,0
21332,41180,2024-07-02,How-to,Low,4.9,4,0
21568,41601,2024-07-11,Billing,High,66.8,5,0
21622,41740,2024-07-21,Bug,Low,4.0,5,0
21755,41970,2024-07-26,Performance,Medium,49.2,5,0
21816,42058,2024-07-15,Billing,Low,17.9,4,0
21817,42058,2024-07-19,Billing,High,12.1,5,0
21818,42058,2024-07-16,Feature Request,Low,7.2,5,0
21819,42058,2024-07-27,Billing,Medium,6.0,3,0
21820,42058,2024-07-14,Billing,Medium,16.6,2,0
21821,42058,2024-07-21,How-to,Medium,6.8,4,0
21856,42105,2024-07-07,Bug,High,26.4,3,1
21894,42170,2024-07-06,Billing,Medium,24.9,5,0
21928,42264,2024-07-02,How-to,Low,24.2,5,0
21991,42398,2024-07-21,Performance,Medium,3.0,3,0
21992,42398,2024-07-14,Feature Request,Medium,6.6,4,0
22011,42446,2024-07-06,Performance,Medium,9.8,4,0
22062,42536,2024-07-23,Billing,Medium,5.3,3,0
22063,42536,2024-07-27,Performance,Medium,32.9,5,0
22064,42536,2024-07-07,Bug,High,51.1,4,1
22445,43194,2024-07-08,Feature Request,Medium,10.5,4,0
23043,44458,2024-07-21,Feature Request,Medium,9.5,4,0
23044,44458,2024-07-13,Feature Request,Low,3.4,5,0
23063,44484,2024-07-28,Integration,Low,13.0,4,0
23064,44484,2024-07-18,Feature Request,Medium,25.1,4,0
23288,44851,2024-07-19,Performance,Medium,39.8,3,0
23512,45231,2024-07-25,Integration,Medium,3.3,4,0
23551,45344,2024-07-27,How-to,High,24.0,3,1
23552,45344,2024-07-19,Integration,Medium,33.2,4,0
23638,45507,2024-07-25,Billing,High,26.9,3,1
23644,45541,2024-07-06,Outage,Medium,4.7,3,0
23645,45541,2024-07-31,Performance,Critical,93.9,3,0
23655,45556,2024-07-02,Feature Request,Low,5.6,5,0
23674,45606,2024-07-07,Integration,Low,3.3,3,0
23675,45608,2024-07-27,Feature Request,High,79.2,2,0
23828,45909,2024-07-07,Performance,High,25.3,3,0
23829,45909,2024-07-26,Billing,Medium,27.8,3,0
23830,45909,2024-07-20,Integration,Medium,29.6,4,0
23891,45983,2024-07-20,How-to,High,6.1,1,0
23981,46114,2024-07-20,How-to,Medium,43.9,3,0
24156,46452,2024-07-09,Outage,Medium,5.7,3,0
24170,46487,2024-07-06,Outage,Low,1.4,3,0
24289,46731,2024-07-06,Performance,Medium,41.2,3,0
24290,46731,2024-07-06,Bug,Medium,28.6,4,0
24291,46731,2024-07-27,Bug,High,9.9,4,0
24406,46903,2024-07-12,Performance,High,8.4,3,0
24407,46903,2024-07-14,Billing,Medium,13.4,4,0
24508,47046,2024-07-22,How-to,Medium,10.8,4,0
24509,47046,2024-07-02,Outage,Low,14.9,4,0
24615,47280,2024-07-15,Integration,Critical,27.9,3,0
24987,47832,2024-07-07,Bug,Low,14.3,4,0
24988,47832,2024-07-25,Outage,Low,9.9,4,0
24989,47832,2024-07-03,Performance,Low,24.2,3,0
25013,47858,2024-07-10,How-to,Medium,5.0,5,0
25014,47858,2024-07-10,Performance,High,31.7,2,0
25015,47858,2024-07-15,Performance,Medium,12.5,5,0
25016,47858,2024-07-10,Billing,High,27.8,3,0
25027,47874,2024-07-03,How-to,Low,4.8,4,0
25028,47874,2024-07-04,How-to,Low,5.2,4,0
25029,47874,2024-07-21,Billing,Low,9.4,5,0
25034,47889,2024-07-02,Performance,High,19.4,3,0
25050,47913,2024-07-22,Integration,Medium,10.9,3,0
25051,47913,2024-07-09,How-to,Critical,8.4,3,0
25293,48337,2024-07-06,Bug,High,33.0,3,0
25466,48639,2024-07-21,Integration,High,26.5,3,1
25748,49130,2024-07-02,How-to,Low,23.0,3,0
25810,49214,2024-07-09,How-to,Low,3.1,5,0
25861,49323,2024-07-13,How-to,Medium,20.5,3,0
26016,49606,2024-07-21,Integration,Medium,16.3,3,0
26022,49617,2024-07-07,Performance,Low,5.6,2,0
26023,49617,2024-07-21,Bug,Low,9.7,5,0
26174,49884,2024-07-12,Feature Request,Medium,11.6,5,0
26175,49884,2024-07-24,Integration,High,44.5,4,0
26176,49884,2024-07-31,Outage,Low,6.7,5,0
26177,49884,2024-07-25,Feature Request,Low,15.1,5,0
26178,49884,2024-07-25,Integration,Low,9.0,4,0
26179,49884,2024-07-09,Feature Request,Medium,42.1,5,0
26205,49913,2024-07-26,Billing,Low,0.5,4,0
26247,49980,2024-07-06,Feature Request,High,24.3,3,0
26280,23,2024-08-14,Performance,Critical,33.2,3,1
26281,23,2024-08-27,Performance,Low,26.5,4,0
26282,23,2024-08-18,Bug,Low,10.5,3,0
26283,23,2024-08-15,Outage,Low,12.3,5,0
26284,23,2024-08-28,Bug,Low,33.5,5,0
26285,23,2024-08-16,Outage,Low,12.3,5,0
26299,48,2024-08-14,Billing,Medium,16.5,5,0
26300,48,2024-08-30,Performance,Medium,24.0,4,0
26340,119,2024-08-26,Integration,Low,34.6,3,0
26341,119,2024-08-05,How-to,Medium,11.3,4,0
26342,119,2024-08-04,Bug,Low,16.6,3,0
26475,341,2024-08-25,Feature Request,Medium,19.8,3,0
26508,379,2024-08-14,How-to,Medium,8.5,3,0
26639,685,2024-08-25,Performance,Low,44.8,4,0
26640,685,2024-08-20,Outage,Low,46.3,4,0
26641,685,2024-08-12,Outage,High,77.4,2,1
26642,685,2024-08-27,Feature Request,Medium,70.5,4,0
26644,689,2024-08-20,Performance,Medium,17.2,3,0
26663,738,2024-08-20,Billing,Low,12.1,4,0
26664,738,2024-08-24,Performance,Low,2.6,5,0
26709,855,2024-08-29,How-to,High,42.4,4,0
26798,1001,2024-08-09,Outage,Medium,18.6,4,0
26799,1001,2024-08-24,Billing,Low,10.8,4,0
26825,1048,2024-08-14,Bug,High,19.7,5,0
26826,1048,2024-08-24,Bug,Low,10.5,5,0
26838,1074,2024-08-02,Outage,Medium,30.5,3,0
26839,1074,2024-08-09,Billing,Low,21.7,5,0
26968,1314,2024-08-17,Billing,Low,50.4,3,0
26969,1314,2024-08-20,Feature Request,Low,31.1,4,0
26995,1362,2024-08-12,Bug,Critical,50.0,3,0
27021,1387,2024-08-26,Feature Request,Low,4.1,3,0
27497,2244,2024-08-16,Billing,Medium,29.9,4,0
27498,2244,2024-08-24,Feature Request,Medium,15.5,4,0
27499,2244,2024-08-06,How-to,Medium,12.6,2,0
27500,2244,2024-08-27,Performance,Medium,22.1,2,0
27501,2244,2024-08-07,How-to,High,45.1,1,0
27668,2529,2024-08-27,Bug,Low,8.8,3,0
27669,2529,2024-08-15,Performance,Low,12.5,2,0
27767,2705,2024-08-24,Feature Request,Medium,18.1,4,0
27819,2768,2024-08-27,Integration,Low,30.6,4,0
27820,2768,2024-08-22,Bug,Low,10.9,5,0
27821,2768,2024-08-18,Integration,Medium,53.1,3,0
28106,3262,2024-08-21,Feature Request,Critical,24.3,4,0
28107,3262,2024-08-24,Billing,Low,44.1,4,0
28108,3262,2024-08-10,Feature Request,Medium,20.9,5,0
28109,3262,2024-08-08,Performance,High,25.7,4,0
28110,3262,2024-08-26,Outage,Low,12.8,5,0
28120,3285,2024-08-01,How-to,Low,21.7,5,0
28121,3285,2024-08-21,Billing,Medium,19.8,3,0
28122,3285,2024-08-25,Feature Request,Medium,28.8,5,0
28130,3295,2024-08-16,Feature Request,Critical,25.8,3,1
28207,3422,2024-08-05,Outage,Medium,32.5,3,0
28282,3583,2024-08-07,How-to,Low,11.5,5,0
28358,3669,2024-08-25,Feature Request,Low,5.2,4,0
28359,3669,2024-08-10,Feature Request,Medium,36.7,2,0
28904,4613,2024-08-26,Integration,Low,1.7,4,0
28908,4626,2024-08-11,How-to,Low,4.9,4,0
28909,4626,2024-08-04,How-to,High,31.4,4,0
28910,4626,2024-08-10,Feature Request,Low,6.4,2,0
28911,4626,2024-08-18,Performance,Medium,12.2,2,0
28994,4819,2024-08-19,Billing,High,29.2,4,0
28995,4819,2024-08-19,Outage,Medium,11.2,2,0
28996,4819,2024-08-09,Performance,Medium,12.9,4,0
29067,4922,2024-08-21,Performance,High,70.8,4,0
29103,4988,2024-08-18,Integration,High,21.7,5,1
29121,5023,2024-08-24,Performance,Medium,6.2,4,0
29236,5217,2024-08-28,Billing,Low,19.4,3,0
29237,5217,2024-08-24,Integration,Low,25.7,4,0
29238,5217,2024-08-09,How-to,Low,1.0,2,0
29239,5217,2024-08-08,Feature Request,High,82.0,4,0
29240,5217,2024-08-09,Bug,Low,2.9,3,0
29241,5217,2024-08-26,Billing,Low,15.6,4,0
29368,5370,2024-08-09,Billing,Medium,41.4,3,0
29468,5566,2024-08-31,How-to,Low,17.4,5,0
29503,5657,2024-08-08,Bug,Low,3.6,3,0
29504,5657,2024-08-12,Integration,Low,13.9,3,0
29550,5717,2024-08-08,Billing,Medium,46.6,4,0
29551,5717,2024-08-20,How-to,High,3.6,4,0
29572,5749,2024-08-29,Feature Request,Low,13.2,4,0
29573,5754,2024-08-23,Feature Request,High,14.9,3,0
29611,5786,2024-08-07,Bug,Low,13.3,5,0
29720,5985,2024-08-27,Integration,High,25.7,4,0
29721,5985,2024-08-28,Feature Request,High,14.6,5,1
29774,6051,2024-08-06,How-to,Low,9.7,2,0
29775,6051,2024-08-21,Performance,Low,22.6,5,0
29776,6051,2024-08-12,Outage,High,13.9,2,0
29801,6096,2024-08-19,Feature Request,Low,4.5,5,0
29802,6096,2024-08-30,Feature Request,High,32.5,5,0
29803,6100,2024-08-25,Feature Request,Low,22.0,3,0
29815,6117,2024-08-13,Bug,Low,2.2,4,0
29816,6117,2024-08-15,Billing,Low,12.5,5,0
29818,6134,2024-08-22,Performance,Medium,28.9,3,0
29819,6134,2024-08-01,Bug,Medium,40.2,3,0
29826,6149,2024-08-31,How-to,Low,6.1,4,0
29827,6149,2024-08-30,How-to,Low,21.7,5,0
29828,6149,2024-08-07,Billing,High,22.8,4,0
29829,6149,2024-08-18,Outage,Medium,14.7,5,0
29867,6250,2024-08-26,Feature Request,Medium,66.6,3,0
29868,6250,2024-08-05,Bug,Critical,88.6,4,0
29869,6250,2024-08-28,Billing,Medium,9.3,2,0
29870,6250,2024-08-03,Feature Request,Low,15.5,5,0
29871,6250,2024-08-19,Billing,Low,10.8,4,0
29887,6293,2024-08-12,Performance,High,35.4,4,0
29888,6293,2024-08-15,Integration,Critical,103.0,4,0
29943,6362,2024-08-13,Performance,Medium,4.0,4,0
30014,6514,2024-08-26,Bug,Medium,33.0,4,0
30082,6653,2024-08-09,Integration,Critical,59.1,4,1
30090,6670,2024-08-22,Billing,Medium,8.5,3,0
30451,7342,2024-08-09,Bug,Medium,25.1,5,0
30498,7429,2024-08-24,Integration,Critical,15.4,4,1
30499,7429,2024-08-24,How-to,Low,18.5,5,0
30500,7429,2024-08-05,Performance,Low,21.9,4,0
30501,7430,2024-08-09,Bug,Medium,11.2,3,0
30533,7486,2024-08-01,Integration,Medium,31.2,3,0
30534,7486,2024-08-29,Outage,High,67.2,3,1
30830,7979,2024-08-19,Integration,Medium,12.0,5,0
30844,8004,2024-08-06,Feature Request,Medium,22.2,3,0
30845,8004,2024-08-24,Billing,Low,28.9,4,0
30846,8004,2024-08-30,Integration,Low,14.2,5,0
30847,8004,2024-08-16,How-to,Low,9.1,2,0
30848,8004,2024-08-11,Performance,Medium,36.1,5,0
30864,8039,2024-08-28,How-to,Medium,39.2,3,0
30890,8085,2024-08-24,How-to,Low,7.6,5,0
30949,8186,2024-08-19,Outage,Low,8.8,3,0
31044,8359,2024-08-12,Integration,Medium,53.2,4,0
31214,8646,2024-08-04,Feature Request,Low,11.5,3,0
31215,8646,2024-08-19,Integration,Low,18.7,2,0
31250,8712,2024-08-25,Outage,High,72.3,3,0
31255,8727,2024-08-17,Billing,Medium,5.4,4,0
31334,8895,2024-08-15,Outage,Medium,18.9,5,0
31383,8982,2024-08-03,Integration,Low,8.6,4,0
31429,9083,2024-08-07,Performance,Medium,18.0,3,0
31430,9083,2024-08-30,Integration,Medium,65.3,4,0
31464,9141,2024-08-25,Performance,High,16.4,5,0
31547,9272,2024-08-06,Integration,High,15.8,5,0
31548,9272,2024-08-31,Bug,High,48.4,3,0
31659,9477,2024-08-10,Bug,Low,12.8,3,0
31660,9477,2024-08-10,Billing,High,72.1,4,1
31661,9477,2024-08-28,Outage,Critical,25.7,3,0
31713,9557,2024-08-09,Bug,Low,5.5,4,0
31753,9636,2024-08-21,Feature Request,Medium,35.1,4,0
31754,9636,2024-08-22,Feature Request,Critical,11.5,3,0
31797,9703,2024-08-01,Performance,High,37.1,3,0
31911,9913,2024-08-16,Bug,Medium,18.5,5,0
32089,10289,2024-08-07,Bug,Medium,8.1,3,0
32090,10289,2024-08-05,Performance,High,20.6,2,0
32091,10289,2024-08-19,Bug,High,74.0,2,1
32092,10289,2024-08-02,Integration,High,52.3,4,0
32093,10289,2024-08-02,How-to,High,83.0,3,1
32097,10299,2024-08-17,Billing,Low,5.8,4,0
32098,10299,2024-08-11,Integration,Medium,16.1,3,0
32099,10299,2024-08-15,Billing,Low,12.6,4,0
32140,10376,2024-08-27,How-to,Low,17.3,4,0
32141,10376,2024-08-20,Feature Request,High,48.5,3,1
32142,10376,2024-08-31,How-to,Low,12.8,4,0
32191,10457,2024-08-21,Integration,Medium,8.4,3,0
32217,10490,2024-08-25,Integration,Medium,22.7,3,0
32358,10776,2024-08-28,How-to,Medium,40.2,2,0
32412,10883,2024-08-04,Billing,Low,6.0,3,0
32456,10974,2024-08-11,Integration,Low,23.5,5,0
32631,11277,2024-08-13,Performance,Medium,1.4,3,0
32632,11277,2024-08-26,Bug,Low,18.4,4,0
32964,11877,2024-08-09,Integration,Low,6.0,5,0
32965,11883,2024-08-18,Feature Request,High,46.3,4,1
32966,11883,2024-08-07,Billing,Medium,7.5,5,0
33066,12095,2024-08-13,Billing,Critical,2.5,4,0
33069,12103,2024-08-13,Outage,Low,11.2,4,0
33109,12218,2024-08-11,Billing,Critical,78.0,3,1
33110,12218,2024-08-01,Bug,Low,34.0,5,0
33192,12321,2024-08-04,Integration,High,9.9,3,1
33215,12357,2024-08-31,Billing,Low,12.6,5,0
33222,12375,2024-08-22,Billing,Medium,14.7,5,0
33223,12375,2024-08-16,Integration,Low,7.5,4,0
33224,12375,2024-08-01,Outage,Medium,12.6,3,0
33225,12375,2024-08-08,Integration,Low,15.0,4,0
33257,12436,2024-08-11,Integration,Low,12.7,5,0
33342,12587,2024-08-20,How-to,Low,12.9,5,0
33343,12587,2024-08-26,Bug,Low,16.7,3,0
33344,12588,2024-08-22,Bug,High,36.2,2,0
33345,12590,2024-08-18,Bug,Medium,11.9,5,0
33346,12590,2024-08-17,Billing,Low,2.8,4,0
33347,12590,2024-08-14,Billing,Low,15.6,4,0
33348,12590,2024-08-16,Outage,Low,3.5,5,0
33354,12617,2024-08-19,Billing,High,43.6,5,1
33455,12832,2024-08-30,Outage,Low,24.5,2,0
33456,12832,2024-08-10,Integration,Low,8.9,3,0
33504,12931,2024-08-13,Performance,Low,13.8,3,0
33512,12951,2024-08-19,Performance,Low,4.5,3,0
33522,12990,2024-08-16,Performance,Medium,16.5,5,0
33703,13308,2024-08-18,How-to,Medium,20.1,5,0
33761,13422,2024-08-31,How-to,Medium,23.3,5,0
33780,13468,2024-08-29,Outage,High,42.3,4,0
33781,13468,2024-08-11,Feature Request,Medium,37.7,3,0
33782,13468,2024-08-13,Billing,Medium,42.3,2,0
33849,13575,2024-08-27,Outage,Low,5.5,3,0
33850,13575,2024-08-31,How-to,Medium,17.6,3,0
33851,13575,2024-08-05,Feature Request,Critical,82.0,2,1
33865,13618,2024-08-02,Billing,Medium,10.0,4,0
33898,13704,2024-08-16,Integration,Medium,27.3,3,0
34062,14020,2024-08-14,Feature Request,Medium,5.3,5,0
34238,14271,2024-08-04,How-to,Medium,20.8,4,0
34239,14271,2024-08-18,Integration,Medium,51.8,4,0
34286,14362,2024-08-02,Performance,Medium,15.0,4,0
34287,14362,2024-08-09,Integration,Low,8.0,4,0
34300,14388,2024-08-18,Bug,Medium,14.4,3,0
34461,14690,2024-08-14,How-to,Low,18.4,4,0
34462,14690,2024-08-07,Integration,Medium,72.9,3,0
34463,14690,2024-08-19,Performance,Medium,31.7,2,0
34464,14690,2024-08-08,Integration,High,138.1,3,0
34465,14690,2024-08-11,Feature Request,Medium,52.2,4,0
34466,14690,2024-08-21,How-to,Low,43.7,2,0
34512,14778,2024-08-23,Integration,Low,15.5,3,0
34513,14778,2024-08-07,Integration,Low,7.4,4,0
34514,14778,2024-08-28,Bug,Medium,13.0,4,0
34528,14803,2024-08-07,Outage,High,73.9,2,0
34615,14970,2024-08-21,Billing,Low,6.8,4,0
34616,14970,2024-08-31,Billing,Low,8.4,3,0
34648,15049,2024-08-29,Bug,High,20.8,2,1
34741,15189,2024-08-07,Outage,Low,14.3,3,0
34929,15508,2024-08-22,Feature Request,Low,19.6,2,0
34930,15508,2024-08-06,How-to,Low,17.0,4,0
34931,15508,2024-08-02,Billing,Low,43.4,3,0
34932,15508,2024-08-09,Billing,Low,25.4,2,0
34933,15508,2024-08-06,Billing,Critical,120.3,1,0
35015,15612,2024-08-20,Bug,High,9.7,4,1
35016,15612,2024-08-06,Billing,Low,19.0,5,0
35037,15642,2024-08-10,Performance,Medium,57.6,5,0
35111,15791,2024-08-11,Outage,Medium,2.4,4,0
35243,16009,2024-08-18,Outage,High,43.7,4,1
35244,16009,2024-08-18,Outage,Medium,41.5,5,0
35245,16009,2024-08-30,Billing,Low,7.5,5,0
35246,16009,2024-08-22,Outage,Low,22.4,4,0
35247,16009,2024-08-31,Bug,Medium,21.6,2,0
35248,16009,2024-08-07,Performance,Low,3.9,4,0
35308,16073,2024-08-31,Feature Request,Medium,24.3,3,0
35309,16073,2024-08-06,Billing,Low,9.8,4,0
35462,16353,2024-08-21,Integration,Low,10.8,5,0
35667,16712,2024-08-29,Billing,Medium,58.3,5,0
36015,17430,2024-08-17,Feature Request,Medium,16.5,4,0
36276,17794,2024-08-26,Integration,Low,19.8,3,0
36277,17794,2024-08-16,Integration,Medium,6.5,4,0
36343,17920,2024-08-23,Feature Request,Low,24.0,3,0
36344,17920,2024-08-19,Integration,Low,17.3,3,0
36345,17920,2024-08-18,Billing,Low,6.3,2,0
36346,17920,2024-08-04,Billing,Low,10.3,4,0
36378,17974,2024-08-18,Performance,Low,12.5,5,0
36393,17993,2024-08-08,Performance,Low,21.0,4,0
36432,18057,2024-08-06,Performance,Critical,13.8,4,1
36433,18057,2024-08-15,Billing,High,59.8,3,0
36441,18088,2024-08-13,Bug,Low,3.0,4,0
36461,18130,2024-08-30,Performance,Medium,6.2,4,0
36517,18219,2024-08-05,Outage,Medium,7.2,5,0
36717,18662,2024-08-31,Outage,Low,3.0,4,0
36761,18732,2024-08-01,Performance,Low,11.8,5,0
36762,18732,2024-08-04,Outage,Medium,17.7,4,0
36763,18732,2024-08-05,How-to,Low,1.4,5,0
36764,18732,2024-08-24,Billing,Low,12.6,5,0
36801,18808,2024-08-16,Integration,Medium,32.6,5,0
36804,18811,2024-08-28,Outage,Medium,18.9,4,0
36805,18811,2024-08-01,Billing,Medium,26.9,4,0
36806,18811,2024-08-24,Bug,Low,17.6,5,0
36807,18811,2024-08-21,Bug,Low,5.9,4,0
36845,18901,2024-08-03,Feature Request,Low,24.6,5,0
36846,18901,2024-08-09,Billing,Low,15.9,4,0
36847,18901,2024-08-18,How-to,Low,9.0,4,0
36862,18943,2024-08-01,Feature Request,Critical,30.7,3,0
37004,19198,2024-08-17,Integration,Medium,6.4,3,0
37164,19468,2024-08-17,Feature Request,High,5.2,3,1
37165,19468,2024-08-26,Bug,High,38.8,2,0
37166,19468,2024-08-22,Feature Request,High,28.5,3,0
37167,19468,2024-08-03,How-to,High,29.8,2,0
37168,19468,2024-08-23,Outage,Low,21.2,3,0
37169,19468,2024-08-29,How-to,High,6.2,3,1
37421,19926,2024-08-30,Billing,Low,8.2,4,0
37422,19926,2024-08-03,Feature Request,Low,0.9,5,0
37518,20071,2024-08-18,Integration,Medium,36.9,4,0
37519,20071,2024-08-16,Performance,High,44.8,3,0
37553,20131,2024-08-28,Feature Request,Medium,37.0,4,0
37554,20131,2024-08-04,Outage,Low,4.0,4,0
37555,20131,2024-08-10,How-to,Medium,13.4,3,0
37562,20162,2024-08-10,Outage,High,23.5,2,0
37749,20493,2024-08-07,Performance,Critical,79.9,2,0
37771,20516,2024-08-03,Integration,High,28.6,3,0
37800,20595,2024-08-27,Bug,Medium,41.3,4,0
37846,20686,2024-08-05,Billing,Critical,3.4,3,0
37847,20686,2024-08-25,Performance,Medium,8.9,4,0
37848,20686,2024-08-10,Bug,High,23.8,3,0
37849,20686,2024-08-23,Bug,Medium,9.0,2,0
37850,20686,2024-08-08,Billing,Medium,21.7,2,0
37863,20711,2024-08-26,Integration,Medium,25.3,3,0
37996,20940,2024-08-29,Bug,Low,6.5,4,0
38098,21126,2024-08-26,Feature Request,Low,3.2,2,0
38327,21542,2024-08-27,How-to,Low,6.9,5,0
38328,21542,2024-08-03,Feature Request,Low,6.2,5,0
38386,21682,2024-08-25,Billing,Low,14.3,5,0
38387,21682,2024-08-13,How-to,Low,10.1,4,0
38388,21682,2024-08-09,Performance,Low,13.0,2,0
38389,21682,2024-08-15,Integration,Low,29.3,5,0
38390,21682,2024-08-12,Bug,Low,15.7,3,0
38424,21751,2024-08-18,Bug,Low,27.0,2,0
38425,21751,2024-08-26,Billing,Low,24.3,5,0
38630,22154,2024-08-15,Feature Request,Medium,8.0,4,0
38787,22372,2024-08-26,Bug,Medium,13.2,5,0
38788,22372,2024-08-22,Outage,Low,17.6,3,0
38841,22485,2024-08-01,Feature Request,High,50.8,3,1
38987,22756,2024-08-22,How-to,Low,1.2,4,0
39010,22836,2024-08-24,Performance,Medium,26.9,5,0
39050,22915,2024-08-02,How-to,Medium,13.8,5,0
39073,22949,2024-08-30,Bug,Critical,68.0,3,1
39108,22999,2024-08-09,Outage,High,5.8,3,0
39409,23490,2024-08-11,Feature Request,Low,13.8,3,0
39410,23490,2024-08-18,Outage,Medium,3.4,4,0
39411,23490,2024-08-02,Outage,High,21.8,3,0
39413,23508,2024-08-11,Bug,Low,15.7,5,0
39414,23512,2024-08-10,Bug,Low,3.6,5,0
39681,23931,2024-08-26,Outage,High,81.2,2,0
39879,24244,2024-08-03,Performance,Low,13.2,5,0
39880,24244,2024-08-14,Bug,Low,15.2,4,0
39881,24244,2024-08-24,Performance,Medium,28.8,4,0
39882,24244,2024-08-13,How-to,Medium,18.2,2,0
39883,24244,2024-08-11,Integration,Medium,10.3,5,0
40135,24630,2024-08-08,Feature Request,Low,10.8,5,0
40136,24630,2024-08-23,Bug,Critical,57.9,3,0
40137,24630,2024-08-31,How-to,Low,8.9,5,0
40173,24703,2024-08-18,Feature Request,High,59.3,4,0
40174,24703,2024-08-29,Feature Request,High,62.1,3,0
40175,24703,2024-08-17,Integration,Medium,11.2,3,0
40176,24703,2024-08-18,How-to,Low,8.8,4,0
40210,24733,2024-08-05,Billing,Low,6.4,5,0
40338,24948,2024-08-04,How-to,Low,34.7,5,0
40504,25235,2024-08-29,Feature Request,Low,5.0,3,0
40508,25256,2024-08-06,Feature Request,Low,3.8,5,0
40545,25336,2024-08-20,Outage,High,24.8,4,0
40658,25560,2024-08-08,Performance,Medium,10.2,3,0
40663,25577,2024-08-13,How-to,Medium,1.2,5,0
40709,25679,2024-08-04,How-to,High,44.2,3,0
40906,25988,2024-08-10,Outage,Medium,53.3,4,0
40907,25988,2024-08-20,Feature Request,Medium,13.5,4,0
40908,25988,2024-08-22,Performance,High,10.7,4,0
41155,26445,2024-08-26,Performance,High,32.2,5,1
41156,26445,2024-08-07,Performance,Medium,25.2,4,0
41157,26445,2024-08-16,How-to,High,78.5,4,0
41201,26507,2024-08-02,Integration,Low,17.5,3,0
41236,26568,2024-08-30,Billing,Medium,25.5,3,0
41237,26568,2024-08-18,Integration,Low,29.9,4,0
41238,26568,2024-08-11,How-to,High,27.1,3,0
41239,26568,2024-08-14,Outage,Low,6.2,5,0
41240,26568,2024-08-26,Billing,Medium,38.5,2,0
41241,26568,2024-08-06,Bug,Medium,22.2,3,0
41246,26592,2024-08-18,Billing,Low,5.6,4,0
41247,26592,2024-08-01,How-to,Low,13.1,4,0
41248,26592,2024-08-19,Integration,Medium,76.2,3,0
41815,27588,2024-08-04,Feature Request,Low,14.3,5,0
42083,28082,2024-08-14,Billing,Low,18.7,4,0
42084,28082,2024-08-21,How-to,Low,5.8,4,0
42085,28082,2024-08-03,Feature Request,Low,4.9,5,0
42220,28278,2024-08-28,Outage,Medium,36.3,5,0
42594,28987,2024-08-14,Billing,Low,14.7,3,0
42595,28987,2024-08-12,Feature Request,Low,13.7,4,0
42688,29124,2024-08-31,Billing,High,13.8,4,1
42709,29155,2024-08-27,Feature Request,Medium,25.5,4,0
42789,29302,2024-08-03,Integration,Medium,22.4,3,0
42801,29331,2024-08-24,Outage,Low,4.2,4,0
42802,29331,2024-08-15,Performance,High,19.7,3,0
42829,29367,2024-08-15,Integration,High,44.6,3,1
42893,29499,2024-08-23,How-to,Low,3.7,4,0
42986,29679,2024-08-21,Feature Request,Medium,12.5,5,0
42987,29679,2024-08-05,Feature Request,Medium,6.5,5,0
43006,29721,2024-08-23,Performance,High,18.1,4,0
43071,29897,2024-08-21,Billing,Low,12.7,4,0
43072,29897,2024-08-15,Billing,Low,19.7,5,0
43085,29922,2024-08-14,Performance,Low,3.3,4,0
43086,29926,2024-08-29,Integration,Medium,13.9,4,0
43088,29939,2024-08-24,Integration,Medium,52.1,4,0
43251,30229,2024-08-04,Outage,High,26.4,3,1
43252,30229,2024-08-09,Outage,Medium,13.8,3,0
43320,30372,2024-08-11,How-to,High,47.5,1,1
43321,30372,2024-08-09,Feature Request,Medium,27.1,3,0
43464,30593,2024-08-21,Integration,High,56.2,1,0
43465,30593,2024-08-11,Bug,Critical,77.9,3,0
43561,30738,2024-08-25,Feature Request,Low,4.8,4,0
43562,30738,2024-08-24,Outage,Critical,32.3,3,0
43563,30738,2024-08-12,Integration,Medium,11.8,4,0
