customer_id,month_start,logins,active_days,seats_active,features_used,features_available,api_calls
6362,2024-08-01,36,19,5,11,12,99
6487,2024-08-01,34,20,4,8,12,647
6514,2024-08-01,6,9,5,2,28,365
6545,2024-08-01,27,17,19,36,45,5272
6557,2024-08-01,39,18,73,42,60,11654
6653,2024-08-01,10,11,7,31,45,543
6669,2024-08-01,14,16,4,9,12,222
6670,2024-08-01,25,18,30,40,60,5985
6744,2024-08-01,47,22,26,38,45,7155
6786,2024-08-01,7,8,18,13,45,2314
6814,2024-08-01,39,20,7,6,12,1480
7058,2024-08-01,21,13,27,16,28,7475
7225,2024-08-01,28,16,25,36,45,5865
7227,2024-08-01,24,17,14,15,28,2161
7342,2024-08-01,42,19,16,40,45,2063
7357,2024-08-01,45,20,11,16,28,2057
7429,2024-08-01,19,13,183,16,60,22442
7430,2024-08-01,19,15,4,4,12,189
7486,2024-08-01,5,9,4,8,12,154
7497,2024-08-01,15,11,51,20,28,4772
7526,2024-08-01,33,17,170,38,45,57080
7979,2024-08-01,16,14,89,45,60,9152
8004,2024-08-01,14,14,33,29,60,3333
8013,2024-08-01,31,17,6,43,45,245
8039,2024-08-01,5,6,2,8,28,72
8085,2024-08-01,32,17,10,24,28,1421
8107,2024-08-01,14,13,16,14,28,1374
8179,2024-08-01,44,18,48,24,28,6716
8186,2024-08-01,18,14,25,11,45,7837
8339,2024-08-01,45,18,29,41,45,2328
8359,2024-08-01,39,19,66,41,60,17806
8377,2024-08-01,26,16,4,9,12,750
8392,2024-08-01,58,20,8,10,12,904
8646,2024-08-01,2,3,1,1,12,37
8712,2024-08-01,13,14,4,11,28,1508
8727,2024-08-01,20,16,10,7,28,1136
8775,2024-08-01,47,20,1,7,12,77
8844,2024-08-01,44,20,9,23,28,1006
8874,2024-08-01,15,13,39,12,28,1915
8895,2024-08-01,26,18,134,25,60,9635
8982,2024-08-01,10,12,29,22,60,5564
9083,2024-08-01,43,19,5,11,12,2321
9104,2024-08-01,20,18,3,21,28,501
9141,2024-08-01,27,15,3,25,28,207
9272,2024-08-01,29,20,2,9,12,459
9477,2024-08-01,12,11,20,22,60,1193
9505,2024-08-01,19,18,46,26,45,3197
9557,2024-08-01,19,15,58,38,45,2489
9636,2024-08-01,34,17,18,17,28,6140
9703,2024-08-01,41,18,30,41,60,1654
9720,2024-08-01,49,20,11,10,12,2142
9768,2024-08-01,17,12,26,9,45,2269
9836,2024-08-01,23,16,42,17,45,10786
9866,2024-08-01,20,16,9,7,12,351
9913,2024-08-01,53,19,2,25,28,111
10006,2024-08-01,35,17,58,14,45,8517
10214,2024-08-01,12,10,1,8,12,248
10289,2024-08-01,3,4,6,6,45,171
10299,2024-08-01,40,19,85,45,60,11788
10316,2024-08-01,24,16,39,13,45,5801
10376,2024-08-01,15,14,2,15,28,329
10429,2024-08-01,41,18,55,27,45,12324
10457,2024-08-01,5,9,2,3,12,108
10490,2024-08-01,58,21,4,11,12,287
10771,2024-08-01,14,10,26,12,45,4106
10776,2024-08-01,16,14,2,9,12,109
10883,2024-08-01,45,17,125,47,60,45337
10941,2024-08-01,15,12,12,37,45,494
10974,2024-08-01,17,16,19,23,45,1727
11277,2024-08-01,26,19,73,37,60,3267
11496,2024-08-01,47,20,1,16,28,102
11527,2024-08-01,19,15,2,18,28,332
11877,2024-08-01,9,11,5,5,12,887
11883,2024-08-01,32,18,51,30,45,2171
12095,2024-08-01,26,20,29,27,45,2585
12103,2024-08-01,23,15,44,15,45,21659
12176,2024-08-01,13,12,38,18,45,6568
12218,2024-08-01,19,14,8,6,12,1181
12276,2024-08-01,53,21,4,9,12,958
12321,2024-08-01,21,15,35,30,45,1472
12357,2024-08-01,41,22,44,42,45,5229
12358,2024-08-01,11,10,5,8,28,874
12375,2024-08-01,42,18,57,51,60,10613
12436,2024-08-01,30,17,5,26,28,376
12587,2024-08-01,33,16,49,16,45,756
12588,2024-08-01,12,11,7,4,12,1197
12590,2024-08-01,22,17,93,48,60,6910
12617,2024-08-01,19,15,58,37,60,11421
12832,2024-08-01,4,8,6,2,12,367
12867,2024-08-01,28,18,8,13,28,1452
12923,2024-08-01,28,19,22,12,45,1483
12931,2024-08-01,9,13,7,7,28,442
12951,2024-08-01,19,11,104,52,60,5014
12990,2024-08-01,36,20,2,4,12,320
13010,2024-08-01,42,21,81,43,45,3537
13155,2024-08-01,26,13,1,11,12,144
13215,2024-08-01,36,19,9,20,28,1225
13254,2024-08-01,47,20,8,25,28,1383
13308,2024-08-01,16,15,2,8,12,363
13422,2024-08-01,12,11,89,15,60,6561
13468,2024-08-01,41,20,3,21,28,213
13552,2024-08-01,21,16,5,10,28,617
13575,2024-08-01,8,10,8,7,60,558
13618,2024-08-01,59,21,1,22,28,504
13637,2024-08-01,33,19,10,17,28,1584
13704,2024-08-01,12,10,2,2,12,230
14020,2024-08-01,33,17,2,13,28,824
14271,2024-08-01,29,18,7,10,12,1407
14289,2024-08-01,65,22,40,40,60,7940
14362,2024-08-01,10,12,3,7,12,508
14388,2024-08-01,17,14,3,5,12,41
14642,2024-08-01,10,10,1,10,45,147
14690,2024-08-01,3,4,70,9,60,2256
14732,2024-08-01,59,21,6,24,28,358
14778,2024-08-01,14,13,7,22,45,1143
14803,2024-08-01,27,17,9,4,12,1589
14970,2024-08-01,19,17,2,15,28,212
15049,2024-08-01,23,16,9,5,12,447
15189,2024-08-01,20,11,6,9,12,1129
15256,2024-08-01,69,22,11,9,12,1997
15412,2024-08-01,17,16,18,20,28,1199
15472,2024-08-01,9,13,3,5,28,1200
15508,2024-08-01,0,0,1,5,45,41
15612,2024-08-01,29,19,8,3,12,996
15628,2024-08-01,39,17,39,23,45,1488
15642,2024-08-01,18,13,3,24,28,357
15791,2024-08-01,22,14,1,9,12,172
16009,2024-08-01,46,22,42,37,45,1706
16073,2024-08-01,14,11,33,31,45,2292
16280,2024-08-01,34,18,8,26,28,230
16353,2024-08-01,76,21,5,9,12,2394
16381,2024-08-01,29,18,4,11,12,458
16405,2024-08-01,16,15,76,35,60,15112
16705,2024-08-01,11,9,3,9,12,335
16712,2024-08-01,4,7,44,29,60,4823
16769,2024-08-01,16,10,27,9,45,4641
16832,2024-08-01,29,16,2,26,28,164
17095,2024-08-01,25,20,27,29,60,10926
17368,2024-08-01,33,21,6,14,28,2133
17430,2024-08-01,46,22,170,46,60,86818
17555,2024-08-01,19,18,29,18,28,1078
17648,2024-08-01,25,16,7,10,12,1305
17724,2024-08-01,43,18,1,23,28,9
17794,2024-08-01,15,13,12,10,28,3213
17800,2024-08-01,37,18,24,43,45,4887
17818,2024-08-01,32,17,8,10,28,1510
17920,2024-08-01,5,6,7,9,60,1101
17974,2024-08-01,29,16,10,10,12,1294
17993,2024-08-01,22,14,32,30,60,5602
17998,2024-08-01,31,20,8,11,12,3439
18013,2024-08-01,34,20,5,5,12,1326
18057,2024-08-01,33,18,6,22,28,59
18088,2024-08-01,31,17,8,17,28,169
18104,2024-08-01,17,11,14,7,45,5870
18130,2024-08-01,49,21,69,11,45,12095
18211,2024-08-01,25,16,4,19,28,615
18219,2024-08-01,50,19,24,43,45,3778
18303,2024-08-01,14,11,8,34,45,1067
18662,2024-08-01,11,9,6,3,12,818
18710,2024-08-01,34,21,5,22,28,970
18732,2024-08-01,35,16,2,8,12,329
18808,2024-08-01,16,11,4,10,12,374
18811,2024-08-01,26,17,1,18,45,223
18901,2024-08-01,24,14,19,21,28,2866
18914,2024-08-01,34,18,8,4,12,1441
18943,2024-08-01,15,11,5,4,12,1104
19002,2024-08-01,31,18,65,34,45,5853
19036,2024-08-01,12,11,26,44,60,4059
19079,2024-08-01,41,18,33,23,28,1008
19095,2024-08-01,23,18,8,19,28,677
19198,2024-08-01,10,12,10,11,28,1953
19468,2024-08-01,4,5,2,2,12,109
19729,2024-08-01,40,20,14,24,28,1266
19777,2024-08-01,20,15,4,8,12,466
19926,2024-08-01,50,20,4,36,45,563
20071,2024-08-01,20,17,7,9,12,615
20131,2024-08-01,18,14,1,8,28,90
20162,2024-08-01,13,11,25,30,45,958
20296,2024-08-01,20,14,9,4,12,1044
20357,2024-08-01,70,22,72,49,60,13748
20457,2024-08-01,32,17,3,25,28,73
20493,2024-08-01,36,19,5,24,28,908
20516,2024-08-01,44,22,7,23,28,2117
20595,2024-08-01,7,12,1,2,12,127
20686,2024-08-01,17,15,72,44,60,4238
20711,2024-08-01,14,14,16,36,60,981
20940,2024-08-01,30,16,5,5,12,644
20987,2024-08-01,47,19,5,10,12,681
20992,2024-08-01,24,18,4,9,12,569
21026,2024-08-01,46,18,5,8,12,783
21126,2024-08-01,39,16,5,9,28,462
21189,2024-08-01,53,21,3,11,12,388
21504,2024-08-01,35,19,5,24,28,2042
21542,2024-08-01,31,18,6,7,12,586
21682,2024-08-01,3,4,20,22,45,1623
21751,2024-08-01,6,9,8,30,45,694
22139,2024-08-01,19,15,3,6,12,480
22154,2024-08-01,26,13,7,10,12,1691
22217,2024-08-01,51,20,10,24,28,1969
22372,2024-08-01,29,16,8,9,12,526
22475,2024-08-01,6,8,6,16,28,1296
22485,2024-08-01,41,19,19,21,28,7779
22487,2024-08-01,21,15,1,14,28,83
22603,2024-08-01,25,13,139,53,60,10751
22676,2024-08-01,31,18,3,12,28,358
22710,2024-08-01,46,20,2,6,12,366
22756,2024-08-01,36,20,2,9,12,278
22836,2024-08-01,46,22,6,22,28,751
22915,2024-08-01,22,14,5,10,12,202
22949,2024-08-01,17,17,32,37,60,2550
22999,2024-08-01,27,15,31,38,45,3634
23169,2024-08-01,25,14,6,4,12,211
23490,2024-08-01,10,11,7,3,12,1421
23508,2024-08-01,23,17,2,26,45,123
23512,2024-08-01,20,16,6,6,28,850
23931,2024-08-01,42,19,53,24,28,17774
23959,2024-08-01,23,19,4,11,12,387
24199,2024-08-01,60,21,14,38,45,2046
24244,2024-08-01,30,16,14,40,45,2961
24530,2024-08-01,32,19,9,9,12,2246
24630,2024-08-01,16,13,7,21,28,2590
24703,2024-08-01,40,19,3,8,28,582
24733,2024-08-01,23,17,10,19,28,613
24772,2024-08-01,23,18,4,11,12,1054
24948,2024-08-01,52,20,13,11,12,3888
25035,2024-08-01,34,19,7,11,12,423
25145,2024-08-01,23,18,6,10,12,1102
25235,2024-08-01,16,14,2,17,28,631
25256,2024-08-01,23,16,39,28,45,4323
25319,2024-08-01,44,17,2,9,12,220
25336,2024-08-01,9,12,3,4,12,369
25560,2024-08-01,7,11,2,21,28,217
25577,2024-08-01,11,12,43,52,60,10023
25666,2024-08-01,8,12,14,18,60,2298
25679,2024-08-01,22,15,57,25,45,10771
25687,2024-08-01,38,19,5,22,28,920
25694,2024-08-01,18,13,19,21,28,5444
25919,2024-08-01,38,22,30,22,28,4070
25988,2024-08-01,35,22,3,9,12,445
26445,2024-08-01,35,19,7,17,28,755
26507,2024-08-01,18,16,2,6,12,235
26568,2024-08-01,8,11,99,26,45,1973
26592,2024-08-01,6,9,1,6,28,30
26817,2024-08-01,40,18,54,13,28,4908
26911,2024-08-01,39,17,3,8,12,645
27133,2024-08-01,33,17,12,21,28,1160
27337,2024-08-01,77,22,24,55,60,11129
27387,2024-08-01,18,14,32,43,60,3747
27489,2024-08-01,6,6,8,33,45,551
27545,2024-08-01,42,21,4,11,12,949
27588,2024-08-01,13,14,2,11,45,120
27708,2024-08-01,63,20,95,57,60,30607
27791,2024-08-01,5,6,18,19,45,880
28082,2024-08-01,22,15,6,7,28,898
28203,2024-08-01,40,18,10,21,28,976
28239,2024-08-01,45,19,5,17,28,456
28276,2024-08-01,38,19,7,24,28,2094
28278,2024-08-01,34,17,30,40,45,3831
28397,2024-08-01,46,19,65,16,45,10062
28412,2024-08-01,13,14,7,4,12,508
28826,2024-08-01,6,8,12,6,28,176
28909,2024-08-01,4,8,1,5,12,193
28987,2024-08-01,10,14,33,10,28,2932
29124,2024-08-01,32,16,123,43,60,4394
29155,2024-08-01,30,18,19,23,28,833
29218,2024-08-01,64,22,8,27,28,3600
29302,2024-08-01,8,14,60,10,45,3429
29303,2024-08-01,47,18,69,12,28,24309
29327,2024-08-01,26,17,2,6,12,116
29331,2024-08-01,9,12,3,7,12,249
29367,2024-08-01,44,22,18,20,28,3936
29499,2024-08-01,37,18,32,31,45,4600
29667,2024-08-01,20,15,46,30,45,5743
29679,2024-08-01,17,10,5,16,28,1271
29721,2024-08-01,20,13,6,7,12,835
29769,2024-08-01,14,13,2,2,28,99
29805,2024-08-01,38,20,3,16,28,691
29832,2024-08-01,16,10,2,24,28,171
29897,2024-08-01,24,16,1,13,28,225
29918,2024-08-01,19,17,5,6,12,291
29922,2024-08-01,14,13,31,35,60,2809
29926,2024-08-01,20,15,6,20,45,658
29939,2024-08-01,9,11,5,5,12,259
30229,2024-08-01,13,15,90,17,60,3653
30372,2024-08-01,6,9,35,32,60,793
30382,2024-08-01,22,17,4,19,45,369
30593,2024-08-01,6,7,4,3,12,346
30738,2024-08-01,32,16,11,22,28,2980
30819,2024-08-01,49,21,98,50,60,7959
30905,2024-08-01,44,21,24,27,28,2361
31005,2024-08-01,9,11,1,4,28,51
31113,2024-08-01,16,12,7,6,28,524
31125,2024-08-01,18,14,1,25,45,332
31160,2024-08-01,25,18,5,4,12,604
31179,2024-08-01,18,13,6,7,28,1268
31286,2024-08-01,13,14,87,25,60,17854
31324,2024-08-01,23,12,5,16,28,771
31331,2024-08-01,28,17,7,11,12,2067
31348,2024-08-01,24,16,2,3,12,358
31392,2024-08-01,25,15,7,5,12,435
31468,2024-08-01,41,19,5,26,28,843
31563,2024-08-01,22,15,2,13,28,69
31595,2024-08-01,35,21,2,10,12,501
31691,2024-08-01,40,20,5,4,12,966
31726,2024-08-01,38,20,3,12,28,121
31786,2024-08-01,3,4,12,20,60,362
31811,2024-08-01,44,21,8,11,12,1571
31852,2024-08-01,44,18,41,18,28,2421
32211,2024-08-01,17,13,7,15,28,624
32302,2024-08-01,23,16,40,20,60,8638
32521,2024-08-01,51,21,2,7,12,94
32531,2024-08-01,23,15,74,31,45,15783
32601,2024-08-01,19,15,7,14,28,240
32628,2024-08-01,19,15,1,23,28,178
32670,2024-08-01,23,14,9,18,28,596
32673,2024-08-01,6,8,4,7,12,643
32811,2024-08-01,10,11,15,20,45,1279
32896,2024-08-01,39,22,151,31,60,48298
32920,2024-08-01,8,10,2,5,12,59
32935,2024-08-01,33,21,58,19,28,28390
32995,2024-08-01,55,22,13,47,60,1056
33018,2024-08-01,29,18,2,10,12,241
33021,2024-08-01,16,14,4,18,28,336
33350,2024-08-01,24,15,2,19,28,701
33372,2024-08-01,11,11,13,14,45,3020
33383,2024-08-01,17,14,34,20,28,3029
33472,2024-08-01,31,19,56,19,45,6424
33774,2024-08-01,3,4,2,3,12,256
33778,2024-08-01,50,22,6,11,12,1458
33796,2024-08-01,35,18,14,31,45,6836
33856,2024-08-01,3,5,1,16,28,53
33871,2024-08-01,3,4,27,14,60,802
33925,2024-08-01,6,7,2,4,12,50
33931,2024-08-01,3,4,1,4,45,15
33971,2024-08-01,38,18,13,41,45,2903
33975,2024-08-01,32,16,7,24,28,1561
33986,2024-08-01,13,13,100,22,60,25320
34013,2024-08-01,8,12,70,11,60,9060
34048,2024-08-01,35,19,8,8,12,481
34261,2024-08-01,23,17,4,16,28,1821
34268,2024-08-01,16,11,1,18,28,95
34482,2024-08-01,8,10,3,23,45,413
34721,2024-08-01,39,20,36,23,28,686
34735,2024-08-01,53,19,48,35,45,6196
34795,2024-08-01,27,15,13,6,12,2708
34863,2024-08-01,20,18,4,32,45,627
34879,2024-08-01,25,15,1,30,45,177
34988,2024-08-01,9,11,6,4,12,192
35046,2024-08-01,22,14,4,8,12,510
35118,2024-08-01,7,9,3,4,12,135
35136,2024-08-01,19,16,1,9,12,211
35343,2024-08-01,11,10,4,5,28,320
35528,2024-08-01,27,17,2,10,12,90
35710,2024-08-01,36,19,3,23,28,361
35860,2024-08-01,38,18,2,25,28,670
36021,2024-08-01,43,22,2,6,12,551
36196,2024-08-01,40,21,45,36,60,3898
36197,2024-08-01,15,15,8,11,28,621
36206,2024-08-01,25,17,7,7,12,1111
36413,2024-08-01,5,6,40,17,60,3048
36791,2024-08-01,23,13,3,21,28,793
36833,2024-08-01,25,15,31,31,45,4774
36920,2024-08-01,27,18,5,20,28,1503
36980,2024-08-01,7,10,26,5,28,3027
37109,2024-08-01,34,19,50,38,45,14458
37134,2024-08-01,49,19,12,10,12,1393
37179,2024-08-01,25,16,9,9,12,2961
37398,2024-08-01,20,16,8,24,28,1028
37460,2024-08-01,16,14,94,41,60,10840
37476,2024-08-01,48,20,3,22,28,110
37500,2024-08-01,11,14,5,14,28,433
37563,2024-08-01,33,19,57,39,45,9542
37605,2024-08-01,18,15,53,23,28,5754
37672,2024-08-01,16,14,48,20,28,7001
37940,2024-08-01,55,20,9,27,28,346
37982,2024-08-01,19,13,9,32,60,2084
38198,2024-08-01,36,17,3,5,12,308
38227,2024-08-01,24,17,3,22,28,850
38252,2024-08-01,14,12,9,13,45,1265
38270,2024-08-01,15,15,10,19,45,1177
38664,2024-08-01,35,19,11,24,28,1318
38728,2024-08-01,9,11,2,3,12,178
38766,2024-08-01,43,20,69,34,45,11524
38770,2024-08-01,46,20,159,56,60,23596
38812,2024-08-01,11,12,3,2,12,133
38848,2024-08-01,16,12,60,6,60,10772
38906,2024-08-01,17,15,35,38,60,843
39037,2024-08-01,17,12,2,7,28,350
39062,2024-08-01,18,16,6,13,28,1028
39196,2024-08-01,17,14,3,10,12,186
39248,2024-08-01,18,14,51,25,28,1301
39416,2024-08-01,32,18,49,44,60,5152
39666,2024-08-01,7,10,1,13,28,85
39869,2024-08-01,28,18,7,4,12,467
40017,2024-08-01,2,3,10,7,45,483
40166,2024-08-01,21,17,1,35,45,209
40485,2024-08-01,40,16,9,10,12,2413
40757,2024-08-01,29,18,8,42,45,875
40892,2024-08-01,19,15,20,12,45,1997
40936,2024-08-01,36,19,4,22,28,2402
41124,2024-08-01,52,19,3,42,45,606
41180,2024-08-01,56,20,9,8,12,853
41324,2024-08-01,10,9,4,10,28,536
41404,2024-08-01,33,19,1,7,12,231
41475,2024-08-01,15,14,28,15,28,9428
41531,2024-08-01,14,13,34,47,60,1053
41542,2024-08-01,14,14,25,11,45,1849
41554,2024-08-01,40,21,11,23,28,4025
41601,2024-08-01,30,17,2,5,12,349
41660,2024-08-01,40,19,5,23,28,604
41704,2024-08-01,17,15,1,21,28,159
41709,2024-08-01,12,12,44,13,45,4011
41717,2024-08-01,22,16,2,8,12,208
41740,2024-08-01,16,16,5,11,12,606
41776,2024-08-01,65,22,3,17,28,695
41888,2024-08-01,21,16,59,20,28,6531
41956,2024-08-01,59,20,10,10,12,1588
41970,2024-08-01,40,18,12,27,45,3744
42058,2024-08-01,23,18,8,13,28,1056
42105,2024-08-01,20,14,10,9,12,787
42170,2024-08-01,48,22,9,11,12,749
42176,2024-08-01,26,18,7,6,12,2141
42264,2024-08-01,7,9,6,25,45,2045
42398,2024-08-01,5,10,80,6,60,3069
42428,2024-08-01,28,17,3,8,28,245
42446,2024-08-01,16,13,2,7,12,389
42536,2024-08-01,18,16,5,6,12,1259
42620,2024-08-01,31,16,8,8,12,1751
42704,2024-08-01,27,18,14,18,28,1241
42868,2024-08-01,27,16,1,11,28,86
43041,2024-08-01,20,13,115,40,60,11847
43165,2024-08-01,10,12,31,12,28,4099
43194,2024-08-01,16,11,2,19,28,305
43202,2024-08-01,46,19,15,34,45,1772
43280,2024-08-01,33,17,42,14,28,11194
43444,2024-08-01,31,19,9,20,28,258
43540,2024-08-01,51,21,3,8,12,32
43665,2024-08-01,17,15,2,17,28,214
43777,2024-08-01,5,8,29,6,45,700
43882,2024-08-01,42,20,5,3,12,430
44058,2024-08-01,5,7,7,6,12,945
44458,2024-08-01,20,17,17,34,60,3196
44476,2024-08-01,49,18,8,19,28,232
44484,2024-08-01,32,18,1,13,28,43
44491,2024-08-01,8,8,11,10,60,591
44577,2024-08-01,19,14,1,11,12,124
44722,2024-08-01,39,19,12,37,45,1371
44851,2024-08-01,40,20,1,11,12,171
44979,2024-08-01,34,17,7,9,12,1571
45231,2024-08-01,15,13,32,13,45,156
45236,2024-08-01,39,20,5,10,12,19
45344,2024-08-01,21,15,44,20,28,2097
45395,2024-08-01,21,16,10,8,12,623
45507,2024-08-01,17,16,3,11,28,226
45541,2024-08-01,12,13,31,4,45,2777
45556,2024-08-01,29,14,5,33,45,981
45606,2024-08-01,16,13,22,27,45,8836
45608,2024-08-01,14,10,1,6,12,106
45702,2024-08-01,7,10,2,3,12,65
45757,2024-08-01,17,15,3,33,45,361
45909,2024-08-01,25,18,23,15,28,2660
45983,2024-08-01,15,16,38,33,60,12810
46074,2024-08-01,18,15,39,48,60,21765
46114,2024-08-01,18,13,4,8,28,413
46227,2024-08-01,14,11,5,5,12,440
46302,2024-08-01,62,20,29,43,45,5605
46452,2024-08-01,7,10,8,4,28,574
46487,2024-08-01,5,7,3,4,12,351
46503,2024-08-01,25,18,75,53,60,7974
46659,2024-08-01,8,11,2,5,12,502
46708,2024-08-01,22,21,4,14,28,288
46731,2024-08-01,5,7,3,6,28,335
46829,2024-08-01,17,13,113,26,45,23186
46887,2024-08-01,15,14,2,22,28,277
46903,2024-08-01,43,21,10,14,45,2640
46968,2024-08-01,28,19,5,26,28,676
47036,2024-08-01,8,11,6,2,12,1342
47046,2024-08-01,21,12,41,16,28,3056
47280,2024-08-01,33,16,3,6,28,755
47527,2024-08-01,37,20,7,12,28,1460
47666,2024-08-01,28,14,5,8,12,755
47832,2024-08-01,15,14,46,5,28,4757
47858,2024-08-01,27,18,131,29,60,21387
47874,2024-08-01,36,18,103,33,45,24164
47889,2024-08-01,42,19,104,47,60,16708
47913,2024-08-01,11,13,6,2,12,162
47989,2024-08-01,5,8,4,13,28,79
48299,2024-08-01,12,14,6,4,12,1219
48337,2024-08-01,14,12,4,5,12,1004
48428,2024-08-01,21,16,1,24,28,56
48538,2024-08-01,12,13,1,8,12,297
48567,2024-08-01,58,21,5,9,12,1106
48639,2024-08-01,50,20,5,21,28,1215
49130,2024-08-01,45,21,6,23,28,1924
49214,2024-08-01,41,19,7,10,12,702
49249,2024-08-01,55,20,70,19,45,6528
49323,2024-08-01,19,13,42,18,28,6592
49606,2024-08-01,29,17,2,3,12,140
49617,2024-08-01,14,14,11,16,28,3957
49791,2024-08-01,30,18,88,26,60,2929
49872,2024-08-01,13,13,5,18,28,859
49884,2024-08-01,49,20,68,38,45,12637
49913,2024-08-01,38,21,4,10,28,600
49980,2024-08-01,29,20,18,38,60,5277
19,2024-09-01,41,18,8,16,28,2482
23,2024-09-01,36,20,8,23,28,3372
48,2024-09-01,37,16,5,10,12,758
58,2024-09-01,23,18,5,21,28,315
119,2024-09-01,7,9,29,15,45,895
222,2024-09-01,42,20,2,11,12,103
334,2024-09-01,50,22,60,27,28,14946
341,2024-09-01,16,15,26,31,45,698
356,2024-09-01,33,19,7,6,12,398
379,2024-09-01,32,21,11,23,45,1476
508,2024-09-01,3,5,27,7,60,880
685,2024-09-01,7,9,1,3,12,143
689,2024-09-01,17,15,2,24,28,152
738,2024-09-01,21,16,84,14,45,4512
855,2024-09-01,48,17,6,25,28,969
1001,2024-09-01,41,18,6,29,45,532
1048,2024-09-01,67,21,39,27,28,10617
1054,2024-09-01,32,20,5,4,12,244
1061,2024-09-01,56,21,5,11,12,591
1074,2024-09-01,19,14,7,5,12,163
1092,2024-09-01,34,18,3,6,12,749
1240,2024-09-01,16,13,5,21,45,160
1314,2024-09-01,13,12,4,10,28,1052
1362,2024-09-01,18,15,2,21,45,182
1385,2024-09-01,61,21,2,26,28,394
1387,2024-09-01,8,13,3,9,28,95
1974,2024-09-01,34,18,4,18,28,208
1983,2024-09-01,52,20,59,24,45,6354
2082,2024-09-01,43,19,31,37,45,3557
2244,2024-09-01,4,8,2,7,12,313
2383,2024-09-01,14,12,6,5,12,707
2529,2024-09-01,7,9,2,4,12,57
2554,2024-09-01,34,17,60,46,60,3944
2575,2024-09-01,46,20,3,9,12,751
2608,2024-09-01,12,12,9,29,45,1459
2620,2024-09-01,16,14,6,26,60,610
2705,2024-09-01,21,14,13,41,60,2197
2761,2024-09-01,39,19,5,7,12,480
2768,2024-09-01,11,12,1,27,45,91
3054,2024-09-01,38,17,3,9,12,260
3171,2024-09-01,32,17,59,50,60,4070
3262,2024-09-01,34,20,38,19,28,14640
3285,2024-09-01,49,21,60,53,60,971
3295,2024-09-01,65,20,59,22,28,20639
3421,2024-09-01,54,22,20,55,60,3062
3422,2024-09-01,32,18,16,21,28,1701
3583,2024-09-01,46,21,2,8,12,869
3669,2024-09-01,15,12,7,14,28,1567
4281,2024-09-01,41,18,11,15,28,2401
4613,2024-09-01,6,8,5,9,28,111
4626,2024-09-01,8,10,22,12,45,2943
4788,2024-09-01,47,19,20,32,45,1249
4810,2024-09-01,27,16,23,27,45,3981
4819,2024-09-01,10,10,112,8,60,21002
4922,2024-09-01,2,4,4,15,28,493
4988,2024-09-01,37,18,28,23,45,3892
5023,2024-09-01,41,22,12,11,12,2162
5046,2024-09-01,16,15,27,36,45,541
5215,2024-09-01,6,8,10,23,60,532
5217,2024-09-01,21,14,11,5,12,2039
5370,2024-09-01,13,11,37,21,60,987
5411,2024-09-01,36,21,65,41,45,24084
5513,2024-09-01,21,16,31,46,60,8278
5535,2024-09-01,11,14,23,17,60,5022
5566,2024-09-01,3,5,2,5,28,265
5657,2024-09-01,38,20,1,10,12,31
5678,2024-09-01,4,7,1,7,45,107
5717,2024-09-01,17,13,17,34,45,410
5749,2024-09-01,40,19,3,18,28,666
5754,2024-09-01,11,9,2,10,12,160
5786,2024-09-01,63,19,4,18,28,420
5985,2024-09-01,40,19,4,10,12,286
6051,2024-09-01,8,10,7,5,12,746
6092,2024-09-01,37,17,57,29,45,6145
6096,2024-09-01,14,14,8,15,45,1451
6100,2024-09-01,29,20,24,37,45,3003
6117,2024-09-01,25,16,80,30,45,5140
6134,2024-09-01,13,9,2,6,12,157
6149,2024-09-01,38,20,64,17,45,1768
6250,2024-09-01,17,15,5,7,12,894
6293,2024-09-01,21,14,43,23,45,5445
6298,2024-09-01,9,8,6,8,28,833
6362,2024-09-01,46,22,5,11,12,171
6487,2024-09-01,48,19,5,8,12,933
6514,2024-09-01,7,10,6,1,28,1574
6515,2024-09-01,31,19,2,14,28,374
6545,2024-09-01,39,18,18,30,45,2281
6557,2024-09-01,29,14,77,41,60,5954
6653,2024-09-01,11,13,8,27,45,1773
6669,2024-09-01,12,11,5,9,12,2039
6670,2024-09-01,25,16,29,36,60,525
6744,2024-09-01,61,22,28,40,45,6785
6786,2024-09-01,4,6,17,11,45,4389
6814,2024-09-01,44,19,7,5,12,423
7058,2024-09-01,12,11,28,19,28,3451
7225,2024-09-01,47,21,26,37,45,4390
7227,2024-09-01,20,13,14,16,28,1458
7342,2024-09-01,52,20,15,35,45,4010
7357,2024-09-01,41,19,10,18,28,1984
7429,2024-09-01,11,11,156,8,60,13307
7430,2024-09-01,20,15,4,5,12,1042
7486,2024-09-01,5,7,4,7,12,493
7497,2024-09-01,27,17,45,23,28,5136
7526,2024-09-01,44,19,131,34,45,5349
7979,2024-09-01,15,12,93,38,60,2366
8004,2024-09-01,25,18,31,24,60,4057
8013,2024-09-01,45,21,6,43,45,795
8039,2024-09-01,4,6,2,10,28,374
8085,2024-09-01,37,20,10,26,28,1774
8107,2024-09-01,15,12,16,14,28,1210
8179,2024-09-01,41,18,45,22,28,13348
8186,2024-09-01,21,16,29,20,45,8846
8339,2024-09-01,39,19,28,40,45,2628
8359,2024-09-01,18,12,68,41,60,9344
8377,2024-09-01,26,16,4,9,12,254
8392,2024-09-01,44,21,8,9,12,829
8642,2024-09-01,18,17,5,19,28,418
